Shop_ID,Kod,Ilosc,StawkaVAT,shop_zn,shop_sb,shop_sn,data
720,5970005280,8.0,0.0,9.1,11.94,11.94,2024-01-02
720,4425615000118,2.0,0.0,2.87,3.63,3.63,2024-01-02
720,4427820527901,7.0,23.0,0.91,1.57,1.28,2024-01-02
720,4427820527901,6.0,23.0,1.1,1.92,1.55,2024-01-02
720,4427820525261,8.0,23.0,0.55,0.96,0.78,2024-01-02
720,63147631,3.0,23.0,2.08,3.4,2.76,2024-01-02
720,63345410,2.0,23.0,1.83,2.96,2.41,2024-01-02
720,30063543,12.0,0.0,6.66,8.77,8.77,2024-01-02
720,4431179022481,9.0,0.0,3.82,5.09,5.09,2024-01-02
720,5970005514,4.54,0.0,10.22,14.29,14.29,2024-01-02
720,4427174326227,6.0,0.0,4.83,7.07,7.07,2024-01-02
720,5970014525,7.63,0.0,4.41,4.93,4.93,2024-01-02
720,5970005630,2.0,0.0,1.47,2.16,2.16,2024-01-02
720,5970005921,3.0,0.0,1.46,2.43,2.43,2024-01-02
720,5970005730,2.43,0.0,2.67,4.23,4.23,2024-01-02
720,4425405750374,2.0,23.0,2.46,4.33,3.52,2024-01-02
720,4429530047304,7.0,0.0,3.18,4.05,4.05,2024-01-02
720,4426169955003,6.0,23.0,5.76,9.29,7.56,2024-01-02
720,4429530047470,3.0,0.0,2.56,3.4,3.4,2024-01-02
720,4427820527745,10.0,23.0,4.69,8.36,6.8,2024-01-02
720,5970005937,7.08,0.0,2.67,3.99,3.99,2024-01-02
720,7328423093551,3.0,8.0,3.95,5.2,4.82,2024-01-02
720,4425063181311,8.0,8.0,2.75,3.33,3.09,2024-01-02
720,4425399754692,3.0,23.0,17.13,27.54,22.39,2024-01-02
720,4426019250275,10.0,23.0,12.74,16.64,13.52,2024-01-02
720,5970019913,3.0,0.0,5.9,7.48,7.48,2024-01-02
720,4426558500076,9.0,23.0,1.77,2.86,2.33,2024-01-02
720,7329293791054,2.0,8.0,1.85,2.43,2.25,2024-01-02
720,7328798783261,9.0,8.0,3.3,4.34,4.03,2024-01-02
720,5970005046,7.0,0.0,4.69,6.09,6.09,2024-01-02
720,4426515122409,4.0,0.0,4.21,5.69,5.69,2024-01-02
720,7328150862302,7.0,8.0,6.41,8.44,7.82,2024-01-02
720,4429755472508,3.0,8.0,4.25,5.54,5.14,2024-01-02
720,4425851282358,8.0,0.0,0.79,1.46,1.46,2024-01-02
720,4425851282358,9.0,0.0,0.76,1.4,1.4,2024-01-02
720,4426284760517,10.0,0.0,3.93,4.92,4.92,2024-01-02
720,4425010501635,6.0,23.0,6.35,9.55,7.77,2024-01-02
720,4426994922551,6.0,0.0,7.24,9.56,9.56,2024-01-02
720,4426994922551,4.0,0.0,9.17,12.11,12.11,2024-01-02
720,4425425261709,6.0,0.0,6.57,7.89,7.89,2024-01-02
720,3006300414767,5.0,23.0,2.79,4.3,3.5,2024-01-02
720,4425250509559,8.0,0.0,2.04,2.82,2.82,2024-01-02
720,4425250509593,6.0,0.0,1.33,1.74,1.74,2024-01-02
720,5970005445,5.0,0.0,5.11,6.65,6.65,2024-01-02
720,4430421002687,9.0,23.0,0.17,0.79,0.64,2024-01-02
720,3001264739201,9.0,23.0,0.02,6.15,5.01,2024-01-02
720,60233168,5.0,23.0,3.58,6.18,5.03,2024-01-02
720,4427174353065,4.0,0.0,6.84,8.09,8.09,2024-01-02
720,4425250504651,5.0,0.0,1.7,2.35,2.35,2024-01-02
720,4425800553324,7.0,0.0,2.31,3.15,3.15,2024-01-02
720,7328798783261,10.0,8.0,3.92,5.15,4.78,2024-01-02
720,4427820527209,5.0,0.0,1.53,2.39,2.39,2024-01-02
720,5970005039,5.0,0.0,1.38,1.79,1.79,2024-01-02
720,4426558502401,4.0,23.0,1.49,2.43,1.99,2024-01-02
720,4425482286396,6.0,0.0,2.21,2.94,2.94,2024-01-02
720,4425482286286,3.0,0.0,2.98,4.57,4.57,2024-01-02
720,7328150862302,7.0,8.0,8.24,10.85,10.05,2024-01-02
720,5970005937,7.03,0.0,3.67,5.49,5.49,2024-01-02
720,4429530047470,6.0,0.0,3.52,4.68,4.68,2024-01-02
720,5970005445,12.0,0.0,7.21,9.37,9.37,2024-01-02
720,5970016399,7.6,0.0,5.89,12.21,12.21,2024-01-02
720,5709776504487,5.0,8.0,2.27,3.56,3.31,2024-01-02
720,5970024947,3.12,0.0,0.77,2.66,2.66,2024-01-02
720,4426542753464,8.0,0.0,2.74,3.51,3.51,2024-01-02
720,4426545750123,7.0,0.0,2.44,3.15,3.15,2024-01-02
720,4427101920408,4.0,23.0,3.19,5.33,4.34,2024-01-02
720,2305335787595,8.0,0.0,4.07,5.2,5.2,2024-01-02
720,6539400149264,3.0,0.0,3.42,5.21,5.21,2024-01-02
720,7328572263980,10.0,8.0,6.86,9.02,8.36,2024-01-02
720,5970016399,2.74,0.0,1.0,2.09,2.09,2024-01-02
720,3750119555427,8.0,23.0,1.89,3.05,2.49,2024-01-02
720,5970005196,10.0,0.0,6.79,8.79,8.79,2024-01-02
720,4425717001731,8.0,0.0,3.64,4.8,4.8,2024-01-02
720,5970005445,11.0,0.0,3.76,4.89,4.89,2024-01-02
720,7328798783496,4.0,8.0,4.28,5.62,5.21,2024-01-02
720,4427820525261,6.0,23.0,0.77,1.35,1.09,2024-01-02
720,4425375023667,7.0,0.0,3.73,4.98,4.98,2024-01-02
720,5970005145,3.0,0.0,11.36,14.35,14.35,2024-01-02
720,5970005881,5.38,0.0,1.93,2.83,2.83,2024-01-02
720,5970014525,4.31,0.0,3.86,4.31,4.31,2024-01-02
720,4427820526653,6.0,0.0,4.44,4.9,4.9,2024-01-02
720,7328730172052,4.0,8.0,3.36,4.42,4.1,2024-01-02
720,7328145681096,2.0,8.0,6.88,9.05,8.39,2024-01-02
720,4425524330595,7.0,0.0,3.29,4.09,4.09,2024-01-02
720,4429755472508,7.0,8.0,4.0,5.21,4.83,2024-01-02
720,4425288124523,6.0,0.0,2.63,3.52,3.52,2024-01-02
720,4427820526329,3.0,0.0,1.49,2.21,2.21,2024-01-02
720,4425800554953,8.0,0.0,2.88,3.67,3.67,2024-01-02
720,4430120254805,10.0,0.0,2.97,3.96,3.96,2024-01-02
720,5970005881,4.56,0.0,4.45,6.52,6.52,2024-01-02
720,7328150862302,7.0,8.0,9.45,12.45,11.53,2024-01-02
720,4427715893417,3.0,23.0,15.23,19.72,16.03,2024-01-02
720,4425462750186,3.0,0.0,3.66,4.79,4.79,2024-01-02
720,5970016399,9.13,0.0,1.55,3.21,3.21,2024-01-02
720,4425357752211,5.0,0.0,3.4,4.64,4.64,2024-01-02
720,4425615009246,5.0,0.0,3.34,4.34,4.34,2024-01-02
720,4425373521099,9.0,23.0,6.5,9.69,7.87,2024-01-02
720,4425327753867,2.0,0.0,9.9,14.3,14.3,2024-01-02
720,5970005694,2.59,0.0,1.49,2.25,2.25,2024-01-02
720,3795125019362,9.0,23.0,3.13,5.14,4.18,2024-01-02
720,3795125019362,10.0,23.0,4.61,7.58,6.17,2024-01-02
720,5970005196,12.0,0.0,2.9,3.76,3.76,2024-01-02
720,5970005448,4.0,0.0,5.24,4.88,4.88,2024-01-02
720,4425615000008,5.0,0.0,4.75,5.58,5.58,2024-01-02
720,5970005196,9.0,0.0,6.98,9.03,9.03,2024-01-02
720,4425800553324,9.0,0.0,2.36,3.21,3.21,2024-01-02
720,4427471362562,9.0,0.0,2.88,3.77,3.77,2024-01-02
720,4427820527901,6.0,23.0,1.1,1.91,1.55,2024-01-02
720,4427820527901,3.0,23.0,1.23,2.14,1.73,2024-01-02
720,5970005196,7.0,0.0,4.07,5.27,5.27,2024-01-02
720,4427820527901,9.0,23.0,3.02,5.26,4.27,2024-01-02
720,5970005445,7.0,0.0,4.15,5.39,5.39,2024-01-02
720,4425482286378,2.0,0.0,3.54,4.44,4.44,2024-01-02
720,31841928,7.0,0.0,3.28,4.14,4.14,2024-01-02
720,4425405750012,3.0,23.0,3.17,5.56,4.52,2024-01-02
720,4427820527271,8.0,0.0,4.08,6.25,6.25,2024-01-02
720,5970005937,3.19,0.0,2.93,4.39,4.39,2024-01-02
720,4425171751350,7.0,0.0,5.39,7.16,7.16,2024-01-02
720,4425171751350,7.0,0.0,4.79,6.37,6.37,2024-01-02
720,4425689251165,10.0,0.0,3.44,4.59,4.59,2024-01-02
720,4429530047418,6.0,0.0,5.22,6.46,6.46,2024-01-02
720,4430421002687,2.0,23.0,0.2,0.92,0.74,2024-01-02
720,3901020390907,7.0,0.0,2.24,3.0,3.0,2024-01-02
720,4430731725382,10.0,0.0,4.47,5.99,5.99,2024-01-02
720,4430731725382,4.0,0.0,2.67,3.57,3.57,2024-01-02
720,4430060484103,10.0,0.0,4.1,5.51,5.51,2024-01-02
720,5970023502,3.0,0.0,2.38,3.07,3.07,2024-01-02
720,4425327775297,5.0,0.0,1.06,1.35,1.35,2024-01-02
720,4425327775297,3.0,0.0,1.32,1.69,1.69,2024-01-02
720,4425414000181,10.0,0.0,1.32,1.86,1.86,2024-01-02
720,4425414000181,9.0,0.0,0.81,1.15,1.15,2024-01-02
720,4425037367269,9.0,0.0,3.56,4.69,4.69,2024-01-02
720,7328798783261,8.0,8.0,2.34,3.07,2.85,2024-01-02
720,5970005514,1.44,0.0,10.43,14.59,14.59,2024-01-02
720,4429278086190,4.0,0.0,1.34,2.23,2.23,2024-01-02
720,4425559501626,9.0,0.0,3.51,4.53,4.53,2024-01-02
720,6534075650899,4.0,0.0,1.34,1.79,1.79,2024-01-02
720,4425518273279,2.0,0.0,3.38,4.48,4.48,2024-01-02
720,6004905728583,3.0,23.0,5.48,9.05,7.37,2024-01-02
720,4428680821733,5.0,0.0,4.34,6.02,6.02,2024-01-02
720,4425713437029,7.0,8.0,1.8,3.94,3.66,2024-01-02
720,5970005862,2.1,0.0,0.54,1.3,1.3,2024-01-02
720,4426019250275,6.0,23.0,3.74,4.88,3.97,2024-01-02
720,4425257258152,10.0,23.0,7.62,12.21,9.94,2024-01-02
720,4425257258152,3.0,23.0,4.25,6.81,5.54,2024-01-02
720,4429530047808,4.0,0.0,11.8,15.62,15.62,2024-01-02
720,5970005196,6.0,0.0,1.55,2.01,2.01,2024-01-02
720,44312370,3.0,23.0,15.44,20.13,16.37,2024-01-02
720,4425250504454,10.0,0.0,5.29,5.48,5.48,2024-01-02
720,4425800555097,2.0,0.0,4.33,6.0,6.0,2024-01-02
720,5970005630,8.0,0.0,1.73,2.54,2.54,2024-01-02
720,4427820526106,6.0,0.0,3.06,4.08,4.08,2024-01-02
720,4425183007522,10.0,0.0,7.87,10.47,10.47,2024-01-02
720,2887578179101,3.0,0.0,3.44,4.58,4.58,2024-01-02
720,5970019318,10.0,0.0,2.63,4.09,4.09,2024-01-02
720,6534075650899,10.0,0.0,1.83,2.45,2.45,2024-01-02
720,5709777079832,2.0,0.0,4.29,5.77,5.77,2024-01-02
720,6534075650715,6.0,0.0,1.7,2.18,2.18,2024-01-02
720,6534075650715,6.0,0.0,1.93,2.48,2.48,2024-01-02
720,4425615004294,8.0,0.0,6.24,8.46,8.46,2024-01-02
720,3010875029525,7.0,0.0,3.44,4.53,4.53,2024-01-02
720,4425063758164,3.0,0.0,2.08,2.97,2.97,2024-01-02
720,4425063758164,7.0,0.0,1.75,2.5,2.5,2024-01-02
720,7328733564301,5.0,8.0,1.65,2.17,2.01,2024-01-02
720,7328426018550,4.0,8.0,3.12,4.1,3.8,2024-01-02
720,5970005937,4.77,0.0,1.97,2.96,2.96,2024-01-02
720,4426545750123,7.0,0.0,3.86,4.98,4.98,2024-01-02
720,4426112310775,2.0,0.0,3.82,5.02,5.02,2024-01-02
720,3010875004569,10.0,0.0,2.46,3.11,3.11,2024-01-02
720,3010875382903,5.0,0.0,1.43,1.81,1.81,2024-01-02
720,3010875382903,8.0,0.0,1.41,1.78,1.78,2024-01-02
720,7328568831228,6.0,8.0,2.07,2.72,2.52,2024-01-02
720,4426621760032,4.0,0.0,5.51,8.19,8.19,2024-01-02
720,4425171751350,2.0,0.0,4.29,5.7,5.7,2024-01-02
720,4427820526461,9.0,23.0,2.93,5.15,4.19,2024-01-02
720,4427820527066,10.0,23.0,3.41,5.81,4.72,2024-01-02
720,4425518273279,3.0,0.0,3.58,4.74,4.74,2024-01-02
720,5970005937,5.01,0.0,3.21,4.81,4.81,2024-01-02
720,4430421002687,10.0,23.0,0.17,0.78,0.63,2024-01-02
720,44255077,8.0,23.0,11.73,15.23,12.38,2024-01-02
720,4425010501635,8.0,23.0,4.43,6.65,5.42,2024-01-02
720,4425373521650,5.0,23.0,7.39,11.02,8.95,2024-01-02
720,5970005931,2.12,0.0,0.59,0.84,0.84,2024-01-02
720,4425559501710,4.0,0.0,2.95,3.79,3.79,2024-01-02
720,4425288120897,7.0,0.0,2.74,3.97,3.97,2024-01-02
720,4427820525094,4.0,0.0,3.43,4.32,4.32,2024-01-02
720,4425405750012,8.0,23.0,1.65,2.9,2.36,2024-01-02
720,4430598304908,5.0,0.0,11.07,15.21,15.21,2024-01-02
720,4430598304908,4.0,0.0,7.75,10.64,10.64,2024-01-02
720,4427174326227,4.0,0.0,4.36,6.38,6.38,2024-01-02
720,4427174356550,4.0,0.0,4.42,5.62,5.62,2024-01-02
720,4427174328489,9.0,0.0,4.56,6.59,6.59,2024-01-02
720,4429655606524,2.0,0.0,9.14,11.9,11.9,2024-01-02
720,6535575638671,4.0,8.0,2.86,4.36,4.03,2024-01-02
720,4426700254802,8.0,0.0,3.38,4.59,4.59,2024-01-02
720,4428264779505,4.0,8.0,4.09,6.4,5.93,2024-01-02
720,5970005630,11.0,0.0,3.64,5.35,5.35,2024-01-02
720,4425189000711,4.0,0.0,6.29,8.81,8.81,2024-01-02
720,4425181501207,8.0,8.0,9.26,13.92,12.89,2024-01-02
720,4425298300704,9.0,0.0,6.71,10.92,10.92,2024-01-02
720,4425210751447,4.0,0.0,5.96,8.02,8.02,2024-01-02
720,5970005883,10.0,0.0,2.97,4.33,4.33,2024-01-02
720,5970005846,2.42,0.0,0.96,1.44,1.44,2024-01-02
720,4427174356550,9.0,0.0,4.35,5.52,5.52,2024-01-02
720,4425327804152,9.0,8.0,2.73,4.73,4.39,2024-01-02
720,5970005694,6.2,0.0,0.39,0.58,0.58,2024-01-02
720,5970005730,3.36,0.0,1.9,3.03,3.03,2024-01-02
720,5970024490,7.55,0.0,10.05,14.34,14.34,2024-01-02
720,4429530047465,8.0,0.0,3.54,4.45,4.45,2024-01-02
720,5970005934,7.31,0.0,1.18,2.14,2.14,2024-01-02
720,5970005862,5.29,0.0,1.58,3.82,3.82,2024-01-02
720,5970005694,9.74,0.0,1.89,2.85,2.85,2024-01-02
720,5970005940,3.0,0.0,1.53,3.18,3.18,2024-01-02
720,5970005196,6.0,0.0,4.31,5.59,5.59,2024-01-02
720,4427820528384,6.0,0.0,1.29,2.23,2.23,2024-01-02
720,4427820528384,4.0,0.0,1.08,1.86,1.86,2024-01-02
720,4427820528384,10.0,0.0,1.07,1.86,1.86,2024-01-02
720,4425561021861,6.0,0.0,1.2,1.8,1.8,2024-01-02
720,5970005445,8.0,0.0,4.85,6.31,6.31,2024-01-02
720,4430421002687,4.0,23.0,0.14,0.66,0.53,2024-01-02
720,4426019250275,6.0,23.0,2.54,3.32,2.69,2024-01-02
720,4425462752226,10.0,0.0,7.82,10.45,10.45,2024-01-02
720,4428942015029,6.0,23.0,1.91,3.35,2.72,2024-01-02
720,4425851250711,7.0,8.0,2.72,3.63,3.35,2024-01-02
720,7328568831228,9.0,8.0,3.51,4.61,4.27,2024-01-02
720,7329293791054,9.0,8.0,1.88,2.47,2.29,2024-01-02
720,4427820527826,8.0,23.0,3.29,6.13,4.99,2024-01-02
720,4427820527837,3.0,23.0,1.41,2.52,2.04,2024-01-02
720,4426284762599,9.0,0.0,4.23,5.84,5.84,2024-01-02
720,5970005196,5.0,0.0,3.44,4.46,4.46,2024-01-02
720,5970005881,4.26,0.0,1.33,1.94,1.94,2024-01-02
720,5970023502,5.0,0.0,2.04,2.65,2.65,2024-01-02
720,4425010510568,3.0,23.0,7.62,11.58,9.43,2024-01-02
720,5970005448,3.0,0.0,17.08,7.24,7.24,2024-01-02
720,5970005846,3.14,0.0,0.42,0.64,0.64,2024-01-02
720,5970005862,3.08,0.0,0.37,0.9,0.9,2024-01-02
720,7328733564301,2.0,8.0,2.62,3.45,3.2,2024-01-02
720,5970005448,10.0,0.0,4.4,2.95,2.95,2024-01-02
720,5970005039,7.0,0.0,6.78,8.83,8.83,2024-01-02
720,44304306,8.0,23.0,14.9,19.4,15.77,2024-01-02
720,44304306,6.0,23.0,10.78,14.03,11.41,2024-01-02
720,44297893,9.0,23.0,19.68,25.24,20.52,2024-01-02
720,4429523587628,6.0,23.0,0.8,1.83,1.49,2024-01-02
720,4426191300210,3.0,23.0,8.39,13.52,10.99,2024-01-02
720,4425076519362,7.0,23.0,12.35,20.64,16.78,2024-01-02
720,4425657750219,9.0,23.0,2.56,4.68,3.81,2024-01-02
720,4425657750219,9.0,23.0,2.06,3.77,3.07,2024-01-02
720,4432492722019,8.0,8.0,3.52,5.14,4.77,2024-01-02
720,4425717004804,5.0,8.0,4.36,6.38,5.91,2024-01-02
720,4425717004500,6.0,0.0,6.01,7.76,7.76,2024-01-02
720,4425615000049,8.0,0.0,2.95,3.72,3.72,2024-01-02
720,7328426018550,4.0,8.0,2.92,3.83,3.55,2024-01-02
720,5970005846,8.44,0.0,1.39,2.1,2.1,2024-01-02
720,5970005846,4.94,0.0,2.79,4.18,4.18,2024-01-02
720,3750084488493,4.0,23.0,7.54,11.41,9.29,2024-01-02
720,5970016399,12.7,0.0,6.34,13.15,13.15,2024-01-02
720,5970005514,4.4,0.0,6.87,9.6,9.6,2024-01-02
720,4425327804135,8.0,8.0,5.51,9.46,8.76,2024-01-02
720,4425250509513,9.0,0.0,3.94,5.3,5.3,2024-01-02
720,4425250509987,7.0,0.0,4.93,6.69,6.69,2024-01-02
720,4425689250307,8.0,0.0,2.77,3.73,3.73,2024-01-02
720,5970005039,6.0,0.0,6.76,8.78,8.78,2024-01-02
720,5970018738,4.16,0.0,3.96,4.91,4.91,2024-01-02
720,5970005145,3.0,0.0,8.58,10.83,10.83,2024-01-02
720,4427820526124,8.0,0.0,3.14,4.19,4.19,2024-01-02
720,3010875004569,3.0,0.0,1.93,2.45,2.45,2024-01-02
720,4425401259357,10.0,23.0,1.88,3.22,2.61,2024-01-02
720,6539400180546,10.0,0.0,3.17,4.26,4.26,2024-01-02
720,4425657750219,4.0,23.0,3.22,5.89,4.79,2024-01-02
720,5970005881,9.3,0.0,2.37,3.47,3.47,2024-01-02
720,4430625367500,4.0,23.0,0.76,1.35,1.1,2024-01-02
720,4425042009568,4.0,0.0,3.85,4.65,4.65,2024-01-02
720,7328423125056,6.0,8.0,2.69,3.53,3.28,2024-01-02
720,7329265214291,7.0,8.0,4.02,5.29,4.9,2024-01-02
720,5970005514,3.17,0.0,2.7,3.77,3.77,2024-01-02
720,4427902503930,2.0,23.0,3.0,4.51,3.67,2024-01-02
720,5970004986,2.35,0.0,1.16,2.76,2.76,2024-01-02
720,4427820528904,8.0,0.0,2.66,3.38,3.38,2024-01-02
720,7328730172052,8.0,8.0,2.09,2.75,2.55,2024-01-02
720,4430037154615,6.0,0.0,2.59,3.04,3.04,2024-01-02
720,5970005196,6.0,0.0,3.15,4.07,4.07,2024-01-02
720,4425615005905,6.0,0.0,4.62,6.21,6.21,2024-01-02
720,4427820526653,3.0,0.0,3.04,3.36,3.36,2024-01-02
720,5970005448,7.0,0.0,2.87,1.92,1.92,2024-01-02
720,5970005196,19.0,0.0,7.38,9.55,9.55,2024-01-02
720,4425518273279,3.0,0.0,3.81,5.05,5.05,2024-01-02
720,4429530047418,8.0,0.0,3.97,4.9,4.9,2024-01-02
720,4430598304908,5.0,0.0,8.28,11.38,11.38,2024-01-02
720,4425615009966,9.0,0.0,5.89,7.54,7.54,2024-01-02
720,4425615006304,9.0,0.0,6.13,7.82,7.82,2024-01-02
720,4425036754781,10.0,0.0,5.05,6.82,6.82,2024-01-02
720,4427820527253,7.0,0.0,2.37,3.63,3.63,2024-01-02
720,5970005196,13.0,0.0,11.16,14.44,14.44,2024-01-02
720,5970005730,7.17,0.0,7.05,11.23,11.23,2024-01-02
720,4429530047808,7.0,0.0,3.07,4.07,4.07,2024-01-02
720,4425851271123,9.0,8.0,0.57,1.21,1.12,2024-01-02
720,4425851271123,5.0,8.0,0.74,1.59,1.47,2024-01-02
720,4427902503930,9.0,23.0,2.54,3.82,3.11,2024-01-02
720,5970005196,12.0,0.0,4.35,5.64,5.64,2024-01-02
720,5970005881,3.24,0.0,1.8,2.62,2.62,2024-01-02
720,4425147750025,10.0,0.0,1.51,1.89,1.89,2024-01-02
720,3010875382903,5.0,0.0,2.62,3.32,3.32,2024-01-02
720,5970005937,7.47,0.0,1.05,1.57,1.57,2024-01-02
720,44270322,4.0,23.0,1.05,1.8,1.47,2024-01-02
720,3006882313641,3.0,0.0,2.68,3.65,3.65,2024-01-02
720,4425615005826,8.0,0.0,4.81,6.44,6.44,2024-01-02
720,4429755472508,4.0,8.0,3.75,4.89,4.53,2024-01-02
720,5970005145,6.0,0.0,7.24,9.13,9.13,2024-01-02
720,4425297756405,8.0,0.0,4.02,5.14,5.14,2024-01-02
720,4426284765253,4.0,0.0,1.59,2.12,2.12,2024-01-02
720,4425414000314,9.0,23.0,2.59,4.16,3.37,2024-01-02
720,5970005630,4.0,0.0,1.71,2.51,2.51,2024-01-02
720,7328423233805,6.0,8.0,3.06,4.02,3.74,2024-01-02
720,7328423093551,2.0,8.0,2.08,2.74,2.54,2024-01-02
720,5970016399,7.51,0.0,3.42,7.09,7.09,2024-01-02
720,7328425700481,2.0,8.0,3.36,4.42,4.1,2024-01-02
720,5970005445,4.0,0.0,4.51,5.87,5.87,2024-01-02
720,4426542750258,9.0,0.0,4.33,5.49,5.49,2024-01-02
720,4427902503930,7.0,23.0,3.03,4.56,3.71,2024-01-02
720,5970005694,2.25,0.0,0.5,0.75,0.75,2024-01-02
720,4425264825535,5.19,23.0,5.4,8.55,6.94,2024-01-02
720,4425851279121,3.0,8.0,1.87,2.76,2.56,2024-01-02
720,5709777681258,9.0,23.0,6.26,9.76,7.94,2024-01-02
720,4425851279121,2.0,8.0,2.45,3.62,3.36,2024-01-02
720,4425851273112,2.0,8.0,0.98,2.06,1.9,2024-01-02
720,4425851273112,8.0,8.0,0.63,1.33,1.23,2024-01-02
720,4425063183759,7.0,0.0,1.34,2.8,2.8,2024-01-02
720,4427921723043,2.0,0.0,3.14,3.96,3.96,2024-01-02
720,4427715900115,9.0,23.0,17.42,22.55,18.34,2024-01-02
720,4426929757281,9.0,23.0,6.77,11.33,9.22,2024-01-02
720,44304317,9.0,23.0,12.09,15.74,12.8,2024-01-02
720,4425353255018,3.0,23.0,10.25,14.52,11.8,2024-01-02
720,4425384736876,3.0,0.0,2.7,3.45,3.45,2024-01-02
720,4426732500537,2.0,0.0,5.9,7.92,7.92,2024-01-02
720,5970005196,7.0,0.0,4.74,6.14,6.14,2024-01-02
720,5970005514,8.22,0.0,6.05,8.45,8.45,2024-01-02
720,5970023502,6.0,0.0,3.13,4.05,4.05,2024-01-02
720,7329293791054,6.0,8.0,2.84,3.73,3.46,2024-01-02
720,5970016399,5.76,0.0,0.88,1.83,1.83,2024-01-02
720,5970005868,7.35,0.0,0.6,1.09,1.09,2024-01-02
720,4427820526653,3.0,0.0,3.43,3.79,3.79,2024-01-02
720,4425518273279,2.0,0.0,5.51,7.3,7.3,2024-01-02
720,5970005145,9.0,0.0,4.79,6.04,6.04,2024-01-02
720,4425615006046,5.0,0.0,2.85,3.61,3.61,2024-01-02
720,4427174356670,10.0,0.0,3.33,4.11,4.11,2024-01-02
720,5970005445,11.0,0.0,6.86,8.92,8.92,2024-01-02
720,4430421002687,3.0,23.0,0.12,0.58,0.47,2024-01-02
720,4425425251309,8.0,0.0,6.64,7.38,7.38,2024-01-02
720,4427715872166,4.0,23.0,12.68,16.5,13.41,2024-01-02
720,5970005196,9.0,0.0,5.45,7.07,7.07,2024-01-02
720,4425250509564,4.0,0.0,3.65,4.96,4.96,2024-01-02
720,4425405757095,2.0,23.0,1.61,2.56,2.08,2024-01-02
720,4430421002687,10.0,23.0,0.68,3.39,2.76,2024-01-02
720,4425657750186,3.0,23.0,2.77,3.91,3.18,2024-01-02
