Shop_ID,Kod,Ilosc,StawkaVAT,shop_zn,shop_sb,shop_sn,data
268,3750119595841,5.0,23.0,3.35,5.62,4.57,2024-01-03
268,4425398250529,2.0,0.0,3.27,4.41,4.41,2024-01-03
268,202500150,5.0,0.0,0.0,2.47,2.47,2024-01-03
268,4425666009620,10.0,8.0,4.06,5.96,5.51,2024-01-03
268,4425717001765,7.0,0.0,4.06,5.73,5.73,2024-01-03
268,4430743750104,2.0,8.0,5.65,8.45,7.83,2024-01-03
268,4427715872166,9.0,23.0,12.93,16.71,13.59,2024-01-03
268,202500075,2.0,0.0,0.0,3.93,3.93,2024-01-03
268,4427715877888,9.0,23.0,11.48,14.76,12.0,2024-01-03
268,4425384637512,3.0,0.0,4.99,6.64,6.64,2024-01-03
268,3750084488498,9.0,23.0,5.97,9.6,7.81,2024-01-03
268,4427820532476,5.0,23.0,0.7,1.02,0.83,2024-01-03
268,202500150,12.0,0.0,0.0,2.6,2.6,2024-01-03
268,202500225,5.0,0.0,0.0,22.2,22.2,2024-01-03
268,202500075,9.0,0.0,0.0,14.93,14.93,2024-01-03
268,204315225,8.0,0.0,8.53,10.36,10.36,2024-01-03
268,4430857029246,4.0,0.0,18.38,23.19,23.19,2024-01-03
268,202500075,7.0,0.0,0.0,24.21,24.21,2024-01-03
268,4425384737729,10.0,0.0,3.39,4.5,4.5,2024-01-03
268,202500225,2.0,0.0,0.0,18.61,18.61,2024-01-03
268,204316500,4.0,0.0,12.14,15.14,15.14,2024-01-03
268,4426635007658,2.0,0.0,5.91,8.24,8.24,2024-01-03
268,4426461001085,3.0,0.0,3.98,5.01,5.01,2024-01-03
268,4426461001085,9.0,0.0,2.86,3.59,3.59,2024-01-03
268,3010875384473,4.0,0.0,3.62,4.67,4.67,2024-01-03
268,4425486808713,9.0,23.0,5.26,8.41,6.85,2024-01-03
268,202500150,8.0,0.0,0.0,3.62,3.62,2024-01-03
268,5716657812075,3.0,23.0,2.16,3.83,3.11,2024-01-03
268,4425414011034,3.0,23.0,1.48,2.89,2.36,2024-01-03
268,44258778,8.0,23.0,14.31,18.24,14.83,2024-01-03
268,4430155815929,10.0,23.0,1.44,2.05,1.67,2024-01-03
268,4425405750000,6.0,23.0,2.8,4.69,3.83,2024-01-03
268,4425482286862,5.0,0.0,3.62,5.11,5.11,2024-01-03
268,4425372982878,4.0,23.0,2.81,4.64,3.77,2024-01-03
268,202504275,5.0,8.0,0.0,9.94,9.2,2024-01-03
268,202504275,2.0,8.0,0.0,8.98,8.32,2024-01-03
268,202504275,10.0,8.0,0.0,4.78,4.42,2024-01-03
268,4430421002687,2.0,23.0,0.11,0.76,0.62,2024-01-03
268,202500150,12.0,0.0,0.0,5.07,5.07,2024-01-03
268,202500075,7.0,0.0,0.0,3.31,3.31,2024-01-03
268,4425240008038,6.0,0.0,6.43,9.2,9.2,2024-01-03
268,4425240007089,10.0,0.0,3.33,4.66,4.66,2024-01-03
268,4425384150465,6.0,0.0,4.45,6.09,6.09,2024-01-03
268,4425147769236,3.0,0.0,4.61,6.37,6.37,2024-01-03
268,4425375021062,6.0,0.0,3.96,5.14,5.14,2024-01-03
268,202500150,4.0,0.0,0.0,9.2,9.2,2024-01-03
268,4425425261709,5.0,0.0,7.5,8.25,8.25,2024-01-03
268,4430421002687,2.0,23.0,0.13,0.9,0.73,2024-01-03
268,4425398251282,9.0,0.0,3.54,4.47,4.47,2024-01-03
268,4431195188972,9.0,23.0,2.25,3.33,2.71,2024-01-03
268,202500150,9.0,0.0,0.0,2.97,2.97,2024-01-03
268,4425257251362,8.0,23.0,8.56,14.53,11.81,2024-01-03
268,202500150,7.0,0.0,0.0,9.28,9.28,2024-01-03
268,202500150,9.0,0.0,0.0,9.82,9.82,2024-01-03
268,202500225,4.0,0.0,0.0,7.02,7.02,2024-01-03
268,4427174355546,10.0,0.0,5.8,7.7,7.7,2024-01-03
268,4425264012138,6.0,0.0,2.6,3.58,3.58,2024-01-03
268,4425257251362,2.0,23.0,8.06,13.68,11.12,2024-01-03
268,4425250506154,10.0,23.0,1.75,3.51,2.85,2024-01-03
268,4427820525865,5.0,23.0,1.23,2.04,1.67,2024-01-03
268,4427820525883,7.0,23.0,1.46,2.41,1.97,2024-01-03
268,202500150,6.0,0.0,0.0,2.3,2.3,2024-01-03
268,202500150,7.0,0.0,0.0,2.12,2.12,2024-01-03
268,4426272000245,8.0,0.0,4.85,6.62,6.62,2024-01-03
268,4426272000245,3.0,0.0,4.37,5.97,5.97,2024-01-03
268,202500225,6.0,0.0,0.0,14.29,14.29,2024-01-03
268,202500225,4.0,0.0,0.0,3.88,3.88,2024-01-03
268,4426461001085,7.0,0.0,3.41,4.28,4.28,2024-01-03
268,4426461001085,4.0,0.0,4.43,5.57,5.57,2024-01-03
268,204324225,6.74,0.0,2.04,2.65,2.65,2024-01-03
268,4429755472508,5.0,8.0,5.0,6.43,5.95,2024-01-03
268,204324525,7.16,0.0,2.18,3.4,3.4,2024-01-03
268,202500225,6.0,0.0,0.0,5.77,5.77,2024-01-03
268,4430403756839,10.0,23.0,1.98,3.39,2.76,2024-01-03
268,202504275,10.0,8.0,0.0,4.57,4.24,2024-01-03
268,202504275,7.0,8.0,0.0,4.03,3.73,2024-01-03
268,202504275,11.0,8.0,0.0,15.97,14.82,2024-01-03
268,4427715908764,4.0,23.0,10.53,13.53,11.0,2024-01-03
268,4425615009159,3.0,0.0,3.55,4.5,4.5,2024-01-03
268,4427820528431,2.0,23.0,3.8,7.61,6.2,2024-01-03
268,4427820528431,8.0,23.0,2.15,4.3,3.51,2024-01-03
268,4426461001085,8.0,0.0,4.79,6.03,6.03,2024-01-03
268,5716657803976,4.0,0.0,4.51,6.47,6.47,2024-01-03
268,4430060481367,9.0,0.0,3.42,4.53,4.53,2024-01-03
268,4425712832571,2.0,8.0,0.95,1.45,1.34,2024-01-03
268,4425712832577,9.0,8.0,2.46,3.78,3.5,2024-01-03
268,4430421002687,7.0,23.0,0.08,0.53,0.43,2024-01-03
268,4425384225406,5.0,0.0,1.23,1.7,1.7,2024-01-03
268,4425384225406,4.0,0.0,1.68,2.32,2.32,2024-01-03
268,4426191019798,10.0,23.0,6.49,11.44,9.3,2024-01-03
268,4425800595014,3.0,0.0,2.77,3.68,3.68,2024-01-03
268,4425800595014,8.0,0.0,3.33,4.42,4.42,2024-01-03
268,4430060486131,2.0,0.0,0.95,1.43,1.43,2024-01-03
268,4425800554953,4.0,0.0,2.44,3.34,3.34,2024-01-03
268,202500150,9.0,0.0,0.0,6.24,6.24,2024-01-03
268,202500225,5.0,0.0,0.0,13.77,13.77,2024-01-03
268,4427174353250,8.0,0.0,6.32,7.76,7.76,2024-01-03
268,202500225,5.0,0.0,0.0,10.04,10.04,2024-01-03
268,202500225,4.0,0.0,0.0,20.17,20.17,2024-01-03
268,204323925,6.06,0.0,5.57,6.74,6.74,2024-01-03
268,4425288759429,7.0,8.0,5.46,7.48,6.93,2024-01-03
268,4427820526318,5.0,0.0,1.46,2.16,2.16,2024-01-03
268,3001529777325,4.0,0.0,6.82,10.02,10.02,2024-01-03
268,6000323010192,9.0,0.0,11.87,16.78,16.78,2024-01-03
268,4430778054819,10.0,0.0,4.0,5.49,5.49,2024-01-03
268,204320550,5.65,0.0,8.08,10.62,10.62,2024-01-03
268,6751867575052,10.0,23.0,3.51,6.34,5.16,2024-01-03
268,6000375116734,6.0,23.0,3.98,6.85,5.58,2024-01-03
268,202500075,4.0,0.0,0.0,4.44,4.44,2024-01-03
268,3001264739201,6.0,23.0,4.04,5.86,4.76,2024-01-03
268,4425561072031,6.0,0.0,17.49,23.56,23.56,2024-01-03
268,4427820529179,10.0,23.0,2.21,3.78,3.07,2024-01-03
268,202500075,7.0,0.0,0.0,5.8,5.8,2024-01-03
268,202500225,3.0,0.0,0.0,5.98,5.98,2024-01-03
268,202500225,8.0,0.0,0.0,10.17,10.17,2024-01-03
268,4425680256063,9.0,0.0,5.76,7.96,7.96,2024-01-03
268,4425384637517,10.0,0.0,7.36,9.63,9.63,2024-01-03
268,3001529777325,8.0,0.0,4.8,7.05,7.05,2024-01-03
268,204390375,5.39,23.0,0.0,15.85,12.9,2024-01-03
268,202500225,10.0,0.0,0.0,5.72,5.72,2024-01-03
268,204320925,2.18,0.0,1.61,2.03,2.03,2024-01-03
268,202500450,10.0,0.0,0.0,1.99,1.99,2024-01-03
268,4427820526106,7.0,0.0,2.21,2.94,2.94,2024-01-03
268,202500075,6.0,0.0,0.0,9.94,9.94,2024-01-03
268,4425615000021,10.0,0.0,3.61,4.68,4.68,2024-01-03
268,204321975,4.0,0.0,5.84,7.33,7.33,2024-01-03
268,4430625751053,5.0,0.0,2.7,3.95,3.95,2024-01-03
268,4426411735095,7.0,0.0,1.8,3.03,3.03,2024-01-03
268,5776513966540,8.0,23.0,6.43,11.27,9.16,2024-01-03
268,2314595018673,7.0,23.0,1.84,3.49,2.83,2024-01-03
268,4426569750075,2.0,23.0,3.0,4.69,3.81,2024-01-03
268,4425257251362,9.0,23.0,24.86,42.15,34.29,2024-01-03
268,4086750025889,3.0,23.0,4.64,7.49,6.08,2024-01-03
268,4425405750046,2.0,23.0,1.97,3.13,2.54,2024-01-03
268,4425414011034,3.0,23.0,3.17,6.18,5.03,2024-01-03
268,4426140000044,5.0,23.0,1.65,2.69,2.19,2024-01-03
268,4425264011796,6.0,0.0,5.69,7.62,7.62,2024-01-03
268,202500150,10.0,0.0,0.0,2.77,2.77,2024-01-03
268,4427715877842,2.0,23.0,13.64,17.62,14.33,2024-01-03
268,3750084488493,8.0,23.0,5.16,8.3,6.75,2024-01-03
268,204323925,7.14,0.0,1.13,1.36,1.36,2024-01-03
268,4426140000044,9.0,23.0,2.7,4.39,3.57,2024-01-03
268,202505100,5.0,23.0,0.0,0.93,0.75,2024-01-03
268,4425257251362,9.0,23.0,9.33,15.83,12.87,2024-01-03
268,4425257251362,2.0,23.0,8.03,13.62,11.07,2024-01-03
268,4427715758423,3.0,23.0,12.7,16.33,13.28,2024-01-03
268,4427715758423,9.0,23.0,16.23,20.86,16.96,2024-01-03
268,6533244753903,4.0,23.0,4.17,7.5,6.1,2024-01-03
268,44304586,8.0,23.0,39.74,50.4,40.97,2024-01-03
268,202500225,9.0,0.0,0.0,7.3,7.3,2024-01-03
268,4426656000631,4.0,0.0,4.77,6.18,6.18,2024-01-03
268,204320925,2.38,0.0,2.93,3.72,3.72,2024-01-03
268,204320400,7.0,0.0,3.09,4.11,4.11,2024-01-03
268,204319800,7.33,0.0,1.98,2.52,2.52,2024-01-03
268,204321825,9.6,0.0,1.58,2.08,2.08,2024-01-03
268,204313725,8.62,0.0,4.57,5.17,5.17,2024-01-03
268,4425384225081,6.0,0.0,7.71,9.91,9.91,2024-01-03
268,4426017008811,7.0,0.0,5.52,7.43,7.43,2024-01-03
268,204320700,7.23,0.0,2.66,2.89,2.89,2024-01-03
268,6533181604263,8.0,23.0,8.59,14.25,11.59,2024-01-03
268,4425482285774,8.0,0.0,6.04,8.16,8.16,2024-01-03
268,202500225,5.0,0.0,0.0,12.64,12.64,2024-01-03
268,4425865533765,8.0,8.0,10.67,14.93,13.82,2024-01-03
268,204321150,5.23,0.0,2.5,3.1,3.1,2024-01-03
268,4427820532430,8.0,0.0,3.12,4.44,4.44,2024-01-03
268,204321975,8.53,0.0,4.11,5.16,5.16,2024-01-03
268,202500150,5.0,0.0,0.0,2.94,2.94,2024-01-03
268,202500150,4.0,0.0,0.0,3.03,3.03,2024-01-03
268,4425816005162,4.0,0.0,0.64,0.9,0.9,2024-01-03
268,4425384376244,7.0,0.0,5.75,7.8,7.8,2024-01-03
268,202500150,5.0,0.0,0.0,1.56,1.56,2024-01-03
268,202500150,10.0,0.0,0.0,4.56,4.56,2024-01-03
268,4425414062577,2.0,0.0,1.02,2.56,2.56,2024-01-03
268,4425615000008,5.0,0.0,6.17,7.7,7.7,2024-01-03
268,4425384376244,10.0,0.0,5.34,7.25,7.25,2024-01-03
268,4427715877888,8.0,23.0,13.69,17.61,14.32,2024-01-03
268,4425255000420,6.0,0.0,5.25,7.19,7.19,2024-01-03
268,4426461001085,3.0,0.0,3.74,4.71,4.71,2024-01-03
268,4427820525105,10.0,0.0,3.0,3.7,3.7,2024-01-03
268,202500150,6.0,0.0,0.0,1.36,1.36,2024-01-03
268,44317636,9.0,23.0,4.94,8.21,6.68,2024-01-03
268,202500075,9.0,0.0,0.0,5.08,5.08,2024-01-03
268,4430416634685,9.0,23.0,7.58,14.12,11.48,2024-01-03
268,202500225,7.0,0.0,0.0,12.27,12.27,2024-01-03
268,202500150,14.0,0.0,0.0,4.26,4.26,2024-01-03
268,204313725,9.73,0.0,3.25,3.67,3.67,2024-01-03
268,202504275,8.0,8.0,0.0,12.95,11.99,2024-01-03
268,202504275,7.0,8.0,0.0,2.21,2.05,2024-01-03
268,202500150,5.0,0.0,0.0,8.54,8.54,2024-01-03
268,202500150,8.0,0.0,0.0,7.27,7.27,2024-01-03
268,44303856,2.0,23.0,1.33,2.28,1.85,2024-01-03
268,4430421002687,4.0,23.0,0.13,0.86,0.69,2024-01-03
268,202503300,12.0,23.0,0.0,16.98,13.81,2024-01-03
268,4425250513305,5.0,0.0,4.9,6.57,6.57,2024-01-03
268,4086750025889,5.0,23.0,4.6,7.43,6.04,2024-01-03
268,4086750025889,10.0,23.0,5.07,8.19,6.65,2024-01-03
268,3795479341275,6.0,23.0,4.41,6.5,5.29,2024-01-03
268,202500150,3.0,0.0,0.0,7.28,7.28,2024-01-03
268,202500150,14.0,0.0,0.0,2.9,2.9,2024-01-03
268,4425258014035,5.0,0.0,4.99,7.0,7.0,2024-01-03
268,202500225,4.0,0.0,0.0,7.64,7.64,2024-01-03
268,202500150,9.0,0.0,0.0,5.1,5.1,2024-01-03
268,4425250515276,7.0,0.0,2.66,3.95,3.95,2024-01-03
268,202500150,2.0,0.0,0.0,2.4,2.4,2024-01-03
268,4427820532413,3.0,0.0,2.44,3.66,3.66,2024-01-03
268,44304345,8.0,23.0,13.34,17.27,14.04,2024-01-03
268,44304345,4.0,23.0,13.21,17.09,13.89,2024-01-03
268,4425645857550,9.0,23.0,6.18,9.8,7.97,2024-01-03
268,4426700253414,7.0,0.0,6.25,8.46,8.46,2024-01-03
268,202504275,8.0,8.0,0.0,3.44,3.19,2024-01-03
268,4427715758579,5.0,23.0,10.32,13.28,10.79,2024-01-03
268,4425357750531,5.0,0.0,5.56,8.64,8.64,2024-01-03
268,4425357750542,3.0,0.0,6.25,9.7,9.7,2024-01-03
268,4425357750509,9.0,0.0,7.76,12.3,12.3,2024-01-03
268,4427168460162,2.0,23.0,4.23,6.93,5.64,2024-01-03
268,4427168460162,4.0,23.0,4.62,7.57,6.16,2024-01-03
268,202500225,2.0,0.0,0.0,25.13,25.13,2024-01-03
268,4430421002687,4.0,23.0,0.11,0.72,0.58,2024-01-03
268,202500150,11.0,0.0,0.0,5.65,5.65,2024-01-03
268,202500150,4.0,0.0,0.0,10.53,10.53,2024-01-03
268,202500150,5.0,0.0,0.0,3.09,3.09,2024-01-03
268,4426048506831,6.0,0.0,12.94,17.74,17.74,2024-01-03
268,202500450,3.0,0.0,0.0,10.1,10.1,2024-01-03
268,4426461001085,12.0,0.0,8.89,11.21,11.21,2024-01-03
268,202500225,8.0,0.0,0.0,18.99,18.99,2024-01-03
268,4429441500056,6.0,0.0,2.5,3.32,3.32,2024-01-03
268,4425422251105,10.0,0.0,3.0,3.95,3.95,2024-01-03
268,4425384737734,10.0,0.0,4.98,6.62,6.62,2024-01-03
268,202500150,15.0,0.0,0.0,5.47,5.47,2024-01-03
268,202500225,9.0,0.0,0.0,46.19,46.19,2024-01-03
268,4425373514709,2.0,23.0,8.84,15.96,12.98,2024-01-03
268,44304345,10.0,23.0,15.69,20.31,16.51,2024-01-03
268,44304345,7.0,23.0,17.36,22.46,18.26,2024-01-03
268,44251062,10.0,23.0,59.73,75.76,61.61,2024-01-03
268,4427715811171,2.0,23.0,2.44,4.25,3.46,2024-01-03
268,4427715811171,3.0,23.0,2.59,4.5,3.66,2024-01-03
268,4425401259357,2.0,23.0,2.63,4.13,3.36,2024-01-03
268,4425401259357,3.0,23.0,1.88,2.95,2.4,2024-01-03
268,4425865532059,10.0,8.0,8.44,11.4,10.56,2024-01-03
268,202504275,6.0,8.0,0.0,21.21,19.63,2024-01-03
268,4428890251488,10.0,0.0,6.75,10.29,10.29,2024-01-03
268,4430582705319,7.0,23.0,2.67,4.16,3.4,2024-01-03
268,4430582705319,8.0,23.0,1.6,2.49,2.03,2024-01-03
268,4425489600000,3.0,0.0,5.64,7.11,7.11,2024-01-03
268,44255763,10.0,23.0,40.05,51.73,42.05,2024-01-03
268,202500075,8.0,0.0,0.0,5.45,5.45,2024-01-03
268,4426461001085,10.0,0.0,9.32,11.75,11.75,2024-01-03
268,4425240000977,4.0,0.0,3.58,5.06,5.06,2024-01-03
268,202501950,7.0,23.0,0.0,7.07,5.75,2024-01-03
268,202504275,9.0,8.0,0.0,3.19,2.96,2024-01-03
268,4425233250236,9.0,0.0,4.59,5.75,5.75,2024-01-03
268,4425398250773,3.0,0.0,3.44,4.35,4.35,2024-01-03
268,4425384637512,9.0,0.0,5.53,7.35,7.35,2024-01-03
268,4428706048959,8.0,8.0,1.7,2.15,1.99,2024-01-03
268,4428706048959,3.0,8.0,1.83,2.32,2.15,2024-01-03
268,4427820528310,9.0,8.0,4.05,6.42,5.95,2024-01-03
268,4427820529253,2.0,8.0,3.5,6.31,5.84,2024-01-03
268,4427820529224,7.0,8.0,14.33,20.64,19.13,2024-01-03
268,204323175,5.55,0.0,5.05,6.86,6.86,2024-01-03
268,202500150,5.0,0.0,0.0,6.88,6.88,2024-01-03
268,4426191012035,7.0,23.0,5.41,8.85,7.19,2024-01-03
268,202500225,10.0,0.0,0.0,24.17,24.17,2024-01-03
268,4428706048959,7.0,8.0,2.36,2.98,2.76,2024-01-03
268,4428706048959,3.0,8.0,1.87,2.37,2.19,2024-01-03
268,4427820528310,3.0,8.0,9.25,14.61,13.54,2024-01-03
268,4427820525939,4.0,0.0,1.78,2.09,2.09,2024-01-03
268,4427820525939,2.0,0.0,3.11,3.67,3.67,2024-01-03
268,4430421002687,8.0,23.0,0.08,0.55,0.45,2024-01-03
268,4425037362438,7.0,0.0,6.01,6.82,6.82,2024-01-03
268,4431173797557,6.0,0.0,5.69,7.61,7.61,2024-01-03
268,202500525,14.0,23.0,0.0,158.48,128.88,2024-01-03
268,4425231584395,3.0,23.0,6.16,10.84,8.8,2024-01-03
268,6750076153124,6.0,23.0,25.28,41.91,34.06,2024-01-03
268,204324225,3.14,0.0,0.5,0.65,0.65,2024-01-03
268,202500450,4.0,0.0,0.0,2.57,2.57,2024-01-03
268,4426759508765,5.0,0.0,3.36,3.99,3.99,2024-01-03
268,202500225,7.0,0.0,0.0,9.2,9.2,2024-01-03
268,202504275,8.0,8.0,0.0,3.52,3.26,2024-01-03
268,202500075,3.0,0.0,0.0,11.1,11.1,2024-01-03
268,202500450,2.0,0.0,0.0,15.04,15.04,2024-01-03
268,4430662831956,8.0,0.0,7.51,11.32,11.32,2024-01-03
268,204390375,7.0,23.0,0.0,12.11,9.84,2024-01-03
268,4428706048890,10.0,8.0,1.61,2.2,2.04,2024-01-03
268,4428706048959,5.0,8.0,2.21,2.8,2.59,2024-01-03
268,4425384082618,4.0,0.0,6.3,8.12,8.12,2024-01-03
268,4427028750374,10.0,23.0,5.04,8.52,6.91,2024-01-03
268,4426461001085,8.0,0.0,2.75,3.46,3.46,2024-01-03
268,4426929756286,3.0,23.0,5.2,8.5,6.91,2024-01-03
268,202500150,5.0,0.0,0.0,6.38,6.38,2024-01-03
268,4427715848142,9.0,23.0,20.98,27.12,22.05,2024-01-03
268,202500525,4.0,23.0,0.0,194.6,158.21,2024-01-03
268,4425297000552,9.0,23.0,8.16,13.34,10.83,2024-01-03
268,4426468960360,10.0,0.0,2.81,3.71,3.71,2024-01-03
268,4427820525289,2.0,0.0,2.16,3.41,3.41,2024-01-03
268,4425250502946,9.0,0.0,2.77,4.08,4.08,2024-01-03
268,4425250510837,4.0,0.0,3.12,4.39,4.39,2024-01-03
268,6538586117157,4.0,23.0,5.93,9.44,7.69,2024-01-03
268,202500450,7.0,0.0,0.0,7.96,7.96,2024-01-03
268,4431165831201,3.0,0.0,1.77,2.61,2.61,2024-01-03
268,4425231581493,9.0,23.0,2.33,3.68,2.99,2024-01-03
268,204319275,8.0,0.0,9.23,12.16,12.16,2024-01-03
