Shop_ID,Kod,Ilosc,StawkaVAT,shop_zn,shop_sb,shop_sn,data
218,4431232937265,9.0,23.0,6.02,7.79,6.35,2024-01-02
218,4427311651165,9.0,23.0,3.77,5.83,4.74,2024-01-02
218,4425010510568,10.0,23.0,14.19,22.45,18.25,2024-01-02
218,4429445251271,10.0,23.0,5.05,8.22,6.68,2024-01-02
218,3982512033,6.0,0.0,11.42,14.56,14.56,2024-01-02
218,7328798783261,2.0,8.0,3.15,4.33,4.02,2024-01-02
218,7329408196803,2.0,8.0,2.03,2.92,2.71,2024-01-02
218,44278061,4.0,23.0,43.4,55.81,45.39,2024-01-02
218,3982512033,5.0,0.0,6.75,8.61,8.61,2024-01-02
218,3982512034,5.0,0.0,4.2,5.21,5.21,2024-01-02
218,44280654,6.0,23.0,10.7,13.77,11.19,2024-01-02
218,44305077,3.0,23.0,12.36,16.2,13.17,2024-01-02
218,44304237,10.0,23.0,14.32,18.52,15.05,2024-01-02
218,4427715877842,6.0,23.0,11.82,15.44,12.56,2024-01-02
218,4427233502016,2.0,23.0,1.51,2.61,2.13,2024-01-02
218,4427233502016,3.0,23.0,1.35,2.34,1.91,2024-01-02
218,3982512032,5.5,0.0,5.23,6.51,6.51,2024-01-02
218,39834295306,4.0,0.0,3.84,3.08,3.08,2024-01-02
218,44304237,9.0,23.0,19.45,25.15,20.45,2024-01-02
218,44299932,8.0,23.0,20.11,26.0,21.14,2024-01-02
218,4427715893417,11.0,23.0,34.13,44.34,36.05,2024-01-02
218,3982512034,13.0,0.0,10.87,13.5,13.5,2024-01-02
218,4425250500580,7.0,0.0,2.85,3.85,3.85,2024-01-02
218,60571320,8.0,0.0,2.16,2.86,2.86,2024-01-02
218,60571320,8.0,0.0,1.89,2.51,2.51,2024-01-02
218,4426929756834,3.0,23.0,4.35,6.9,5.61,2024-01-02
218,4426169872506,8.0,23.0,1.75,2.87,2.33,2024-01-02
218,3982512035,12.0,0.0,3.79,4.84,4.84,2024-01-02
218,7328150904020,2.0,8.0,2.59,3.64,3.38,2024-01-02
218,4426929757806,4.0,23.0,12.54,19.04,15.48,2024-01-02
218,44280654,6.0,23.0,11.41,14.69,11.94,2024-01-02
218,4426169872506,10.0,23.0,1.89,3.1,2.52,2024-01-02
218,30248739,9.0,23.0,22.17,28.69,23.32,2024-01-02
218,4426169872506,4.0,23.0,1.83,2.99,2.43,2024-01-02
218,3982512033,4.0,0.0,10.85,13.84,13.84,2024-01-02
218,7328800604552,7.0,8.0,13.02,16.19,14.99,2024-01-02
218,7328798783261,3.0,8.0,3.57,4.91,4.56,2024-01-02
218,4426929757673,10.0,23.0,48.58,76.36,62.07,2024-01-02
218,3982512034,5.0,0.0,2.25,2.79,2.79,2024-01-02
218,3982512035,10.0,0.0,1.14,1.46,1.46,2024-01-02
218,3982512033,2.0,0.0,7.05,8.99,8.99,2024-01-02
218,4426169872506,5.0,23.0,2.18,3.57,2.9,2024-01-02
218,4426929753413,6.0,23.0,34.57,50.07,40.72,2024-01-02
218,7329293791054,10.0,8.0,3.04,4.0,3.7,2024-01-02
218,7329293592305,7.0,8.0,6.5,8.27,7.65,2024-01-02
218,7328923475550,3.0,8.0,5.94,7.98,7.38,2024-01-02
218,4430037375276,9.0,23.0,23.82,31.01,25.2,2024-01-02
218,4425405750012,7.0,23.0,2.43,4.02,3.27,2024-01-02
218,5716657732492,2.0,0.0,1.57,2.11,2.11,2024-01-02
218,5716657732344,5.0,0.0,2.21,3.0,3.0,2024-01-02
218,7328733564301,4.0,8.0,4.89,6.57,6.09,2024-01-02
218,44304215,5.0,23.0,17.32,22.55,18.33,2024-01-02
218,44304215,4.0,23.0,15.65,20.37,16.56,2024-01-02
218,4428623033614,10.0,23.0,9.38,15.0,12.19,2024-01-02
218,7328797550552,4.0,8.0,2.81,3.82,3.55,2024-01-02
218,7328423093551,7.0,8.0,7.79,10.24,9.5,2024-01-02
218,7328426018550,7.0,8.0,3.0,4.12,3.82,2024-01-02
218,7328150862302,6.0,8.0,9.89,11.3,10.47,2024-01-02
218,7328150862302,7.0,8.0,7.17,8.2,7.6,2024-01-02
218,7328150904094,8.0,8.0,9.21,12.27,11.36,2024-01-02
218,44299932,2.0,23.0,19.99,25.84,21.01,2024-01-02
218,4431233717130,4.0,23.0,57.52,71.9,58.45,2024-01-02
218,44272001,2.0,23.0,15.45,19.88,16.16,2024-01-02
218,4430843775390,4.0,23.0,4.57,5.73,4.67,2024-01-02
218,44258692,5.0,23.0,13.76,17.93,14.58,2024-01-02
218,4427715833748,9.0,23.0,17.83,23.29,18.93,2024-01-02
218,3982512034,6.0,0.0,9.27,11.51,11.51,2024-01-02
218,3982512035,4.0,0.0,1.93,2.47,2.47,2024-01-02
218,44297852,10.0,23.0,11.5,14.88,12.1,2024-01-02
218,44272001,4.0,23.0,14.92,19.19,15.6,2024-01-02
218,4425010501635,9.0,23.0,1.99,3.27,2.65,2024-01-02
218,4425010501635,10.0,23.0,2.41,3.95,3.2,2024-01-02
218,7328150904020,4.0,8.0,2.87,4.04,3.75,2024-01-02
218,4427820526533,7.0,23.0,0.12,0.31,0.25,2024-01-02
218,4427820526003,6.0,23.0,1.73,3.45,2.8,2024-01-02
218,4428879480417,4.0,23.0,20.05,32.22,26.2,2024-01-02
218,4425414024279,6.0,23.0,2.31,3.66,2.97,2024-01-02
218,3982512033,7.5,0.0,4.17,5.31,5.31,2024-01-02
218,4426019250275,7.0,23.0,21.12,34.03,27.67,2024-01-02
218,4426929757806,9.0,23.0,17.35,26.32,21.41,2024-01-02
218,44300805,7.0,23.0,11.57,14.89,12.1,2024-01-02
218,44300805,5.0,23.0,12.95,16.66,13.55,2024-01-02
218,44272001,5.0,23.0,16.72,21.51,17.49,2024-01-02
218,44272001,9.0,23.0,18.69,24.04,19.55,2024-01-02
218,3982512032,5.5,0.0,3.85,4.78,4.78,2024-01-02
218,4428879485234,4.0,23.0,9.45,12.9,10.49,2024-01-02
218,3982512033,4.0,0.0,5.97,7.48,7.48,2024-01-02
218,4425372782506,6.0,0.0,6.93,9.05,9.05,2024-01-02
218,4426169872506,5.0,23.0,2.85,4.66,3.78,2024-01-02
218,4425524330595,4.0,0.0,4.94,6.56,6.56,2024-01-02
218,4427715924305,2.0,23.0,16.55,21.22,17.25,2024-01-02
218,3982522678,5.0,0.0,6.35,7.86,7.86,2024-01-02
218,4427902503930,3.0,23.0,3.08,4.85,3.95,2024-01-02
218,44292747,3.0,23.0,13.88,17.94,14.58,2024-01-02
218,44300805,8.0,23.0,18.76,24.14,19.62,2024-01-02
218,44300805,10.0,23.0,12.86,16.54,13.45,2024-01-02
218,44258704,4.0,23.0,11.4,14.77,12.01,2024-01-02
218,44258704,10.0,23.0,18.26,23.64,19.22,2024-01-02
218,4430037375281,10.0,23.0,44.67,63.82,51.88,2024-01-02
218,4430843775408,2.0,23.0,20.69,26.53,21.57,2024-01-02
218,7329293791054,3.0,8.0,2.47,3.24,3.0,2024-01-02
218,7328426018550,4.0,8.0,2.78,3.82,3.54,2024-01-02
218,7328797550552,4.0,8.0,2.73,3.71,3.45,2024-01-02
218,4427715924305,5.0,23.0,10.5,13.46,10.94,2024-01-02
218,4425405750000,6.0,23.0,2.04,3.3,2.68,2024-01-02
218,4425405750000,6.0,23.0,1.5,2.42,1.96,2024-01-02
218,4428942045026,8.0,23.0,2.62,4.54,3.69,2024-01-02
218,4427059740009,2.0,23.0,4.11,6.33,5.15,2024-01-02
218,4427059740009,9.0,23.0,3.33,5.13,4.17,2024-01-02
218,4428879483764,6.0,23.0,29.19,44.75,36.39,2024-01-02
218,4427715886302,4.0,23.0,16.01,20.55,16.71,2024-01-02
218,4427715886302,3.0,23.0,13.96,17.91,14.56,2024-01-02
218,4428942045026,7.0,23.0,3.67,6.37,5.18,2024-01-02
218,4428942255033,3.0,0.0,3.51,4.55,4.55,2024-01-02
218,4425353271232,7.0,23.0,48.43,78.07,63.48,2024-01-02
218,44265129,6.0,23.0,14.98,19.41,15.79,2024-01-02
218,4428879483434,5.0,23.0,8.58,11.26,9.15,2024-01-02
218,4428879484837,9.0,23.0,12.63,16.55,13.46,2024-01-02
218,4086750038204,3.0,23.0,5.11,8.19,6.66,2024-01-02
218,4425194324518,9.0,0.0,5.34,7.05,7.05,2024-01-02
218,4425194346701,5.0,0.0,9.04,13.34,13.34,2024-01-02
218,4427059980101,10.0,23.0,11.52,17.59,14.3,2024-01-02
218,44272001,6.0,23.0,19.73,25.39,20.64,2024-01-02
218,4425194324518,5.0,0.0,9.96,13.13,13.13,2024-01-02
218,4426169355006,8.0,23.0,3.21,5.27,4.28,2024-01-02
218,4425657750219,4.0,23.0,3.96,6.15,5.01,2024-01-02
218,4426929755618,5.0,23.0,33.48,51.68,42.02,2024-01-02
218,4430692387131,7.0,23.0,2.8,4.94,4.02,2024-01-02
218,44304248,2.0,23.0,16.66,21.55,17.52,2024-01-02
218,44278061,9.0,23.0,20.6,26.49,21.55,2024-01-02
218,44278061,4.0,23.0,20.49,26.36,21.44,2024-01-02
218,39834289271,5.0,0.0,1.38,1.76,1.76,2024-01-02
218,39834289269,11.0,0.0,4.0,4.97,4.97,2024-01-02
218,4425010503183,12.0,23.0,7.93,12.31,10.0,2024-01-02
218,4426929754025,2.0,23.0,10.05,16.46,13.38,2024-01-02
218,4426929754025,4.0,23.0,10.47,17.14,13.93,2024-01-02
218,4425842625081,5.0,23.0,2.87,4.8,3.91,2024-01-02
218,4427715758423,8.0,23.0,12.97,16.65,13.54,2024-01-02
218,44304980,6.0,23.0,13.81,18.09,14.71,2024-01-02
218,31552456,8.0,8.0,2.24,3.19,2.96,2024-01-02
218,7328733564301,10.0,8.0,1.69,2.28,2.11,2024-01-02
218,4427059582507,4.0,23.0,2.81,4.37,3.56,2024-01-02
218,4427059582507,6.0,23.0,3.07,4.78,3.88,2024-01-02
218,44258441,2.0,23.0,13.63,17.64,14.34,2024-01-02
218,44258441,9.0,23.0,9.63,12.46,10.13,2024-01-02
218,44258231,5.0,23.0,18.76,24.13,19.61,2024-01-02
218,4426019250275,6.0,23.0,3.29,5.3,4.32,2024-01-02
218,4426019250275,10.0,23.0,3.23,5.2,4.23,2024-01-02
218,7328798783645,9.0,8.0,17.78,25.03,23.18,2024-01-02
218,4425010510568,3.0,23.0,14.45,22.86,18.59,2024-01-02
218,4431208930381,2.0,23.0,6.18,11.21,9.11,2024-01-02
218,4425257251362,8.0,23.0,7.08,12.43,10.12,2024-01-02
218,44304215,8.0,23.0,20.27,26.39,21.45,2024-01-02
218,4425800557083,9.0,0.0,3.07,4.06,4.06,2024-01-02
218,4427820528185,2.0,23.0,1.48,2.52,2.05,2024-01-02
218,4427820528185,9.0,23.0,1.15,1.96,1.59,2024-01-02
218,4425250500644,3.0,0.0,2.1,3.03,3.03,2024-01-02
218,4425010503183,9.0,23.0,3.75,5.82,4.73,2024-01-02
218,4425010503183,7.0,23.0,2.18,3.39,2.75,2024-01-02
218,4425257251390,4.0,23.0,18.19,27.3,22.2,2024-01-02
218,4425257251362,7.0,23.0,6.88,12.07,9.82,2024-01-02
218,7329293791054,6.0,8.0,2.71,3.55,3.29,2024-01-02
218,3022950134273,12.0,23.0,92.52,121.47,98.73,2024-01-02
218,44265702,5.0,23.0,15.87,20.56,16.72,2024-01-02
218,4086750040670,5.0,23.0,4.86,8.03,6.53,2024-01-02
218,4425010503183,10.0,23.0,3.42,5.32,4.32,2024-01-02
218,4425010510568,9.0,23.0,13.01,20.57,16.73,2024-01-02
218,4428959956252,3.0,23.0,0.46,1.04,0.85,2024-01-02
218,4430037375309,7.0,23.0,10.1,13.15,10.69,2024-01-02
218,44280654,5.0,23.0,10.0,12.87,10.46,2024-01-02
218,44280654,4.0,23.0,12.04,15.49,12.6,2024-01-02
218,4426929756834,9.0,23.0,6.87,10.9,8.85,2024-01-02
218,4426681281790,5.0,23.0,0.76,1.33,1.07,2024-01-02
218,44312370,9.0,23.0,16.85,21.83,17.76,2024-01-02
218,4427311576139,2.0,23.0,3.36,5.2,4.23,2024-01-02
218,4427311576139,7.0,23.0,2.64,4.08,3.32,2024-01-02
218,44316615,9.0,23.0,16.84,21.87,17.77,2024-01-02
218,4426169355006,2.0,23.0,2.4,3.94,3.19,2024-01-02
218,4428942045026,5.0,23.0,3.76,6.52,5.31,2024-01-02
218,4426929756834,5.0,23.0,5.91,9.38,7.62,2024-01-02
218,4426019250275,5.0,23.0,3.01,4.86,3.95,2024-01-02
218,4426019250275,9.0,23.0,3.41,5.5,4.48,2024-01-02
218,4425629892027,8.0,23.0,5.41,8.88,7.23,2024-01-02
218,4426019454160,4.0,23.0,11.28,17.38,14.12,2024-01-02
218,4426019250132,5.0,23.0,13.21,19.84,16.13,2024-01-02
218,44297852,4.0,23.0,20.03,25.93,21.08,2024-01-02
218,44316615,9.0,23.0,21.28,27.64,22.47,2024-01-02
218,4425010510511,9.0,23.0,12.64,19.9,16.17,2024-01-02
218,4425194345815,7.0,0.0,9.27,7.19,7.19,2024-01-02
218,4425194324426,9.0,0.0,2.9,4.07,4.07,2024-01-02
218,4425194324408,7.0,0.0,2.6,3.65,3.65,2024-01-02
218,4425194514957,10.0,0.0,4.59,5.94,5.94,2024-01-02
218,44305244,4.0,23.0,18.35,24.05,19.55,2024-01-02
218,4425372772659,6.0,23.0,4.23,6.84,5.56,2024-01-02
218,4425372772659,8.0,23.0,4.09,6.61,5.38,2024-01-02
218,4086750000329,5.0,23.0,6.18,9.95,8.09,2024-01-02
218,4086750000747,10.0,23.0,10.61,17.01,13.83,2024-01-02
218,30248739,6.0,23.0,18.19,23.56,19.15,2024-01-02
218,30248739,8.0,23.0,16.27,21.05,17.11,2024-01-02
218,30108120,9.0,23.0,6.56,10.71,8.71,2024-01-02
218,64443783,8.0,23.0,7.33,11.46,9.34,2024-01-02
218,4425428928260,12.0,0.0,7.33,11.79,11.79,2024-01-02
218,3010800691961,6.0,23.0,8.14,12.7,10.31,2024-01-02
218,4426929757103,10.0,23.0,14.89,23.39,19.02,2024-01-02
218,4425010503035,2.0,23.0,4.59,7.82,6.37,2024-01-02
218,3758873320885,5.0,8.0,6.48,9.3,8.62,2024-01-02
218,44257800,5.0,23.0,14.81,19.21,15.62,2024-01-02
218,44297852,7.0,23.0,15.51,20.07,16.32,2024-01-02
218,44305014,6.0,23.0,11.84,15.52,12.62,2024-01-02
218,44306688,6.0,23.0,13.4,17.57,14.28,2024-01-02
218,44271996,7.0,23.0,13.74,17.67,14.37,2024-01-02
218,4425257251390,2.0,23.0,14.69,25.19,20.48,2024-01-02
218,40868604,6.0,23.0,2.91,4.57,3.72,2024-01-02
218,44255763,5.0,23.0,16.53,21.49,17.47,2024-01-02
218,4425257251362,2.0,23.0,7.85,13.79,11.22,2024-01-02
218,4425010510568,6.0,23.0,10.47,16.57,13.47,2024-01-02
218,44258231,6.0,23.0,9.64,12.41,10.09,2024-01-02
218,4425405750000,3.0,23.0,2.44,3.93,3.19,2024-01-02
218,4086750000747,5.0,23.0,11.16,17.91,14.55,2024-01-02
218,44265702,5.0,23.0,13.87,17.97,14.61,2024-01-02
218,44304150,2.0,23.0,14.95,19.46,15.82,2024-01-02
218,44252736,8.0,23.0,17.67,22.8,18.54,2024-01-02
218,44252736,10.0,23.0,13.14,16.96,13.79,2024-01-02
218,4425265275107,9.0,23.0,2.3,3.38,2.74,2024-01-02
218,44292747,2.0,23.0,17.19,22.2,18.05,2024-01-02
218,5716651259664,8.0,0.0,4.42,6.21,6.21,2024-01-02
218,39834289271,10.0,0.0,1.04,1.32,1.32,2024-01-02
218,39834289269,10.0,0.0,1.59,1.97,1.97,2024-01-02
218,4427715946688,6.0,23.0,15.5,20.25,16.46,2024-01-02
218,4426929757103,9.0,23.0,13.41,21.06,17.13,2024-01-02
218,4425250500580,5.0,0.0,2.89,3.9,3.9,2024-01-02
218,4425257251362,7.0,23.0,8.52,14.96,12.17,2024-01-02
218,4426929757029,10.0,23.0,4.55,7.45,6.05,2024-01-02
218,4426947347289,8.0,0.0,9.08,11.47,11.47,2024-01-03
218,3982512032,3.0,0.0,8.35,10.39,10.39,2024-01-03
218,3982512034,7.0,0.0,2.71,3.37,3.37,2024-01-03
218,3982512035,5.0,0.0,1.71,2.19,2.19,2024-01-03
218,44258704,9.0,23.0,11.3,14.63,11.9,2024-01-03
218,44258704,9.0,23.0,17.28,22.38,18.19,2024-01-03
218,4426169359500,8.0,23.0,16.47,30.0,24.38,2024-01-03
218,6534424752152,7.0,23.0,19.88,30.59,24.87,2024-01-03
218,3982512033,3.5,0.0,4.61,5.88,5.88,2024-01-03
218,3982512034,8.0,0.0,1.36,1.69,1.69,2024-01-03
218,4428193104113,4.0,23.0,4.45,6.46,5.26,2024-01-03
218,44272001,2.0,23.0,10.7,13.77,11.19,2024-01-03
218,4427393264377,10.0,23.0,19.63,25.49,20.72,2024-01-03
218,4426019454160,2.0,23.0,17.55,27.05,21.98,2024-01-03
218,4425657750219,7.0,23.0,3.77,5.85,4.77,2024-01-03
218,4425657750219,9.0,23.0,4.3,6.68,5.44,2024-01-03
218,4425010503035,6.0,23.0,2.81,4.79,3.9,2024-01-03
218,4426929757195,8.0,23.0,13.23,20.79,16.91,2024-01-03
218,7328798783502,5.0,8.0,4.53,6.0,5.56,2024-01-03
218,3982512034,8.0,0.0,4.39,5.45,5.45,2024-01-03
218,7328150386789,10.0,23.0,7.26,10.47,8.52,2024-01-03
218,4428623033568,7.0,23.0,6.28,9.4,7.65,2024-01-03
218,4428623034795,9.0,23.0,2.48,3.9,3.17,2024-01-03
218,4426947347278,6.0,0.0,6.13,7.78,7.78,2024-01-03
218,3982512035,10.0,0.0,2.47,3.16,3.16,2024-01-03
218,44271996,10.0,23.0,18.42,23.7,19.27,2024-01-03
218,3982512033,7.0,0.0,7.84,9.84,9.84,2024-01-03
218,4425405750374,3.0,23.0,2.96,4.57,3.72,2024-01-03
218,4425405750374,6.0,23.0,2.12,3.27,2.67,2024-01-03
218,44272001,16.0,23.0,126.08,162.27,131.88,2024-01-03
218,4427715758423,2.0,23.0,12.51,16.06,13.06,2024-01-03
218,4427715946688,6.0,23.0,11.82,15.45,12.55,2024-01-03
218,44316615,8.0,23.0,11.86,15.41,12.52,2024-01-03
218,4427715938778,10.0,23.0,7.35,13.24,10.76,2024-01-03
218,4427715938778,7.0,23.0,5.14,9.26,7.53,2024-01-03
218,3982512035,4.0,0.0,1.39,1.77,1.77,2024-01-03
